"parcel_id","neighborhood","sale_price","avg_price","price_ratio","investment_flag"
"063 02 0 005.00","6926",140000,"160188","0.87","Normal"
"108 03 0 212.00","4135",79200,"90713","0.87","Normal"
"098 00 0 064.00","6235",170300,"196494","0.87","Normal"
"081 10 0 346.00","3326",75000,"86160","0.87","Normal"
"082 04 0 025.00","2026",172500,"197491","0.87","Normal"
"118 01 0 430.08","1626",424375,"485564","0.87","Normal"
"131 06 0 014.00","3727",540000,"617802","0.87","Normal"
"061 03 0 132.00","7332",173500,"199703","0.87","Normal"
"052 10 0 003.00","6926",140000,"160188","0.87","Normal"
"086 07 0 073.00","6229",134943,"155407","0.87","Normal"
"149 06 0 169.00","6031",137000,"157079","0.87","Normal"
"108 03 0 069.00","4135",80000,"90713","0.88","Normal"
"149 02 0 133.00","6031",137500,"157079","0.88","Normal"
"117 05 0 146.00","3227",700000,"796178","0.88","Normal"
"083 06 0 065.00","2726",253000,"288925","0.88","Normal"
"117 04 0 364.00","2229",435000,"495294","0.88","Normal"
"103 04 0 045.00","2526",395000,"448384","0.88","Normal"
"146 12 0 046.00","4026",239000,"271986","0.88","Normal"
"162 03 0 230.00","3928",107250,"121911","0.88","Normal"
"134 01 0 026.00","3027",135800,"153984","0.88","Normal"
"086 07 0 127.00","6229",137000,"155407","0.88","Normal"
"090 15 0 008.00","3328",165000,"188318","0.88","Normal"
"118 01 0 295.00","1626",425000,"485564","0.88","Normal"
"117 12 0 093.00","3727",544000,"617802","0.88","Normal"
"084 14 0 095.00","4129",134000,"151691","0.88","Normal"
"117 08 0 165.00","2226",615000,"702381","0.88","Normal"
"061 08 0 054.00","7327",310000,"353937","0.88","Normal"
"120 02 0 134.00","3026",90000,"102347","0.88","Normal"
"118 13 0 165.00","3726",395000,"448188","0.88","Normal"
"071 12 0 237.00","3426",148900,"168290","0.88","Normal"
"044 14 0 104.00","6226",119900,"135658","0.88","Normal"
"053 16 0 270.00","6231",149900,"171226","0.88","Normal"
"161 05 0 033.00","4027",307500,"348261","0.88","Normal"
"117 04 0 289.00","2226",620000,"702381","0.88","Normal"
"105 09 0 347.00","1626",424900,"485564","0.88","Normal"
"083 02 0 173.00","2726",255000,"288925","0.88","Normal"
"061 03 0 052.00","7332",175000,"199703","0.88","Normal"
"082 07 0 238.00","2026",174000,"197491","0.88","Normal"
"061 16 0 263.00","7328",212000,"240699","0.88","Normal"
"061 14 0 154.00","7332",176000,"199703","0.88","Normal"
"159 01 0 021.00","9226",745000,"844165","0.88","Normal"
"091 10 0 287.00","3329",135000,"153487","0.88","Normal"
"073 01 0 125.00","7329",190000,"216675","0.88","Normal"
"053 16 0 307.00","6231",150000,"171226","0.88","Normal"
"044 11 0 046.00","6226",120000,"135658","0.88","Normal"
"164 13 0 087.00","6333",145000,"165066","0.88","Normal"
"149 10 0 119.00","6031",137500,"157079","0.88","Normal"
"156 05 0 021.00","6737",186500,"211174","0.88","Normal"
"071 08 0 224.00","4832",108000,"122360","0.88","Normal"
"105 13 0 365.00","1626",427500,"485564","0.88","Normal"
"147 02 0 099.00","4026",239900,"271986","0.88","Normal"
"072 07 0 136.00","7328",211000,"240699","0.88","Normal"
"115 11 0 056.00","4428",355000,"404698","0.88","Normal"
"156 00 0 021.00","6734",281000,"320260","0.88","Normal"
"115 12 0 064.00","4429",545000,"618787","0.88","Normal"
"069 04 0 205.00","3533",95100,"108406","0.88","Normal"
"114 14 0 026.00","6736",274900,"311998","0.88","Normal"
"147 06 0 016.00","4026",238000,"271986","0.88","Normal"
"061 08 0 147.00","7327",310000,"353937","0.88","Normal"
"091 06 0 281.00","1226",222500,"251441","0.88","Normal"
"091 06 0 280.00","1226",221000,"251441","0.88","Normal"
"090 12 0 358.00","3329",135000,"153487","0.88","Normal"
"052 02 0 080.00","6927",102000,"116061","0.88","Normal"
"052 02 0 080.00","6927",102000,"116061","0.88","Normal"
"072 04 0 092.00","7328",212000,"240699","0.88","Normal"
"091 01 0 080.00","3329",135000,"153487","0.88","Normal"
"133 02 0 198.00","3131",136000,"155391","0.88","Normal"
"160 06 0 021.00","9530",439000,"497768","0.88","Normal"
"104 15 0 081.00","2426",480000,"544964","0.88","Normal"
"159 00 0 153.00","6528",575000,"651742","0.88","Normal"
"105 10 0 323.00","1627",355000,"401413","0.88","Normal"
"072 08 0 166.00","7329",190000,"216675","0.88","Normal"
"114 07 0 007.00","6736",275000,"311998","0.88","Normal"
"147 01 0 051.00","4026",240000,"271986","0.88","Normal"
"130 05 0 051.00","4327",685000,"777740","0.88","Normal"
"091 06 0 208.00","1226",222500,"251441","0.88","Normal"
"064 05 0 098.00","4174",319900,"364552","0.88","Normal"
"103 03 0 061.00","2526",395000,"448384","0.88","Normal"
"090 12 0 180.00","3328",165000,"188318","0.88","Normal"
"131 07 0 095.00","3728",504500,"573374","0.88","Normal"
"090 08 0 177.00","3328",165199,"188318","0.88","Normal"
"134 01 0 061.00","3027",135000,"153984","0.88","Normal"
"147 06 0 229.00","4028",173500,"197237","0.88","Normal"
"092 03 0 123.00","1129",92100,"104493","0.88","Normal"
"044 11 0 153.00","6226",119000,"135658","0.88","Normal"
"086 07 0 002.00","6229",136000,"155407","0.88","Normal"
"116 06 0 004.00","9026",1250000,"1426267","0.88","Normal"
"115 08 0 059.00","4429",545275,"618787","0.88","Normal"
"146 12 0 049.00","4026",240000,"271986","0.88","Normal"
"162 06 0 012.00","3929",109900,"125431","0.88","Normal"
"162 06 0 149.00","3929",110100,"125431","0.88","Normal"
"162 06 0 237.00","3929",110000,"125431","0.88","Normal"
"131 02 0 181.00","3727",545000,"617802","0.88","Normal"
"052 09 0 070.00","6927",102500,"116061","0.88","Normal"
"117 04 0 101.00","2226",615000,"702381","0.88","Normal"
"149 06 0 074.00","6031",139000,"157079","0.88","Normal"
"061 07 0 056.00","7332",175000,"199703","0.88","Normal"
"146 16 0 168.00","4026",240000,"271986","0.88","Normal"
"053 12 0 050.00","6231",150000,"171226","0.88","Normal"
"082 03 0 102.00","2026",174000,"197491","0.88","Normal"
"073 13 0 146.00","3626",197500,"223658","0.88","Normal"
"148 07 0 070.00","3930",98000,"111986","0.88","Normal"
"062 15 0 050.00","4127",167500,"190624","0.88","Normal"
"148 05 0 065.00","3927",124500,"141184","0.88","Normal"
"058 16 0 129.00","3533",95000,"108406","0.88","Normal"
"090 12 0 149.00","3328",165000,"188318","0.88","Normal"
"150 07 0 288.00","4290",75000,"85236","0.88","Normal"
"118 01 0 282.00","1626",425000,"485564","0.88","Normal"
"091 13 0 203.00","3330",180000,"203755","0.88","Normal"
"075 14 0 018.00","6233",122000,"139410","0.88","Normal"
"043 04 0 004.00","6226",119900,"135658","0.88","Normal"
"147 02 0 120.00","4026",240000,"271986","0.88","Normal"
"092 02 0 128.00","1127",99900,"113519","0.88","Normal"
"083 03 0 191.00","2726",255000,"288925","0.88","Normal"
"042 13 0 009.00","6931",145000,"163888","0.88","Normal"
"161 08 0 102.00","4028",174000,"197237","0.88","Normal"
"148 13 0 046.00","3927",124900,"141184","0.88","Normal"
"033 12 0 027.00","9327",112000,"127022","0.88","Normal"
"130 05 0 118.00","4327",687500,"777740","0.88","Normal"
"053 16 0 250.00","6231",150000,"171226","0.88","Normal"
"161 04 0 036.00","4028",173000,"197237","0.88","Normal"
"042 09 0 064.00","6931",144330,"163888","0.88","Normal"
"061 10 0 091.00","4830",165000,"186566","0.88","Normal"
"161 06 0 255.00","4028",173000,"197237","0.88","Normal"
"026 05 0 053.00","9326",140000,"159738","0.88","Normal"
"061 00 0 097.00","4830",165000,"186566","0.88","Normal"
"103 08 0 012.00","2526",394250,"448384","0.88","Normal"
"150 02 0 501.00","4291",117500,"133126","0.88","Normal"
"103 09 0 053.00","3332",275000,"314174","0.88","Normal"
"072 06 0 264.00","3627",170000,"193530","0.88","Normal"
"102 04 0 107.00","4426",307000,"347891","0.88","Normal"
"102 12 0 007.00","4426",304900,"347891","0.88","Normal"
"162 05 0 295.00","3929",110000,"125431","0.88","Normal"
"105 05 0 049.00","2227",317000,"361836","0.88","Normal"
"116 12 0 104.00","3228",572500,"652244","0.88","Normal"
"116 16 0 026.00","3228",575000,"652244","0.88","Normal"
"156 02 0 201.00","6737",185000,"211174","0.88","Normal"
"162 01 0 099.00","3929",110000,"125431","0.88","Normal"
"147 08 0 115.00","3927",124942,"141184","0.88","Normal"
"096 16 0 032.00","4132",123000,"140536","0.88","Normal"
"076 05 0 142.00","6229",136000,"155407","0.88","Normal"
"142 11 0 062.00","6735",212000,"239992","0.88","Normal"
"092 07 0 012.00","1129",91550,"104493","0.88","Normal"
"107 14 0 080.00","3026",90484,"102347","0.88","Normal"
"147 01 0 123.00","4026",239000,"271986","0.88","Normal"
"144 03 0 037.00","9226",740000,"844165","0.88","Normal"
"076 05 0 161.00","6229",137500,"155407","0.88","Normal"
"116 12 0 039.00","3228",575000,"652244","0.88","Normal"
"061 15 0 175.00","7328",212900,"240699","0.88","Normal"
"133 08 0 140.00","3926",117400,"132656","0.88","Normal"
"117 05 0 045.00","3227",700000,"796178","0.88","Normal"
"119 02 0 168.00","3130",128000,"145811","0.88","Normal"
"032 09 0 074.00","6828",155000,"175820","0.88","Normal"
"071 04 0 110.00","4832",107782,"122360","0.88","Normal"
"157 00 0 090.00","6526",742000,"845618","0.88","Normal"
"176 02 0 046.00","6328",128000,"145587","0.88","Normal"
"146 16 0 072.00","4026",240000,"271986","0.88","Normal"
"130 15 0 005.00","9226",746000,"844165","0.88","Normal"
"147 06 0 116.00","4026",240150,"271986","0.88","Normal"
"059 09 0 027.00","3533",94900,"108406","0.88","Normal"
"086 04 0 024.00","6229",137000,"155407","0.88","Normal"
"061 07 0 100.00","7332",174900,"199703","0.88","Normal"
"150 08 0 122.00","6027",122000,"139199","0.88","Normal"
"075 08 0 256.00","6228",127000,"143937","0.88","Normal"
"164 13 0 028.00","6333",146000,"165066","0.88","Normal"
"072 12 0 120.00","7330",180000,"203936","0.88","Normal"
"044 15 0 283.00","6226",120000,"135658","0.88","Normal"
"072 13 0 427.00","2726",255000,"288925","0.88","Normal"
"090 08 0 089.00","3329",135000,"153487","0.88","Normal"
"147 01 0 227.00","4026",238460,"271986","0.88","Normal"
"150 05 0 099.00","6028",116000,"132146","0.88","Normal"
"083 04 0 006.00","3626",197500,"223658","0.88","Normal"
"083 07 0 142.00","2726",255000,"288925","0.88","Normal"
"072 08 0 234.00","7330",180000,"203936","0.88","Normal"
"150 08 0 076.00","6027",122500,"139199","0.88","Normal"
"171 07 0 031.00","4027",306250,"348261","0.88","Normal"
"044 09 0 041.00","6226",119900,"135658","0.88","Normal"
"083 14 0 222.00","2326",322500,"365735","0.88","Normal"
"044 15 0 034.00","6226",120000,"135658","0.88","Normal"
"071 15 0 200.00","3426",148900,"168290","0.88","Normal"
"033 12 0 060.00","9327",112000,"127022","0.88","Normal"
"072 10 0 334.00","3627",170000,"193530","0.88","Normal"
"044 11 0 099.00","6226",120000,"135658","0.88","Normal"
"091 16 0 095.00","2526",396000,"448384","0.88","Normal"
"095 02 0 025.00","4129",133700,"151691","0.88","Normal"
"083 15 0 098.00","3629",206000,"234542","0.88","Normal"
"075 10 0 071.00","6233",122500,"139410","0.88","Normal"
"061 04 0 120.00","7326",199000,"225910","0.88","Normal"
"072 14 0 412.00","3627",170000,"193530","0.88","Normal"
"058 00 0 214.00","3533",95000,"108406","0.88","Normal"
"072 12 0 242.00","7330",180000,"203936","0.88","Normal"
"044 15 0 244.00","6226",120000,"135658","0.88","Normal"
"053 16 0 242.00","6231",149900,"171226","0.88","Normal"
"102 08 0 085.00","4426",305000,"347891","0.88","Normal"
"053 03 0 307.00","6226",120000,"135658","0.88","Normal"
"172 05 0 004.00","4027",305000,"348261","0.88","Normal"
"119 05 0 072.00","3130",128225,"145811","0.88","Normal"
"094 01 0 388.00","2328",209000,"238504","0.88","Normal"
"144 06 0 020.00","9226",740000,"844165","0.88","Normal"
"133 12 0 290.00","3926",116500,"132656","0.88","Normal"
"041 12 0 112.00","6931",145000,"163888","0.88","Normal"
"061 16 0 346.00","7328",213000,"240699","0.88","Normal"
"061 16 0 073.00","7328",212000,"240699","0.88","Normal"
"118 02 0 111.00","1626",425000,"485564","0.88","Normal"
"042 03 0 022.00","6929",120000,"136552","0.88","Normal"
"083 14 0 125.00","2326",321500,"365735","0.88","Normal"
"104 02 0 069.00","2126",400000,"454480","0.88","Normal"
"104 02 0 139.00","2126",400000,"454480","0.88","Normal"
"105 10 0 026.00","1626",425000,"485564","0.88","Normal"
"104 05 0 093.00","2126",399840,"454480","0.88","Normal"
"083 02 0 021.00","2726",253000,"288925","0.88","Normal"
"162 06 0 047.00","3929",110000,"125431","0.88","Normal"
"072 16 0 006.00","7330",180000,"203936","0.88","Normal"
"061 01 0 045.00","4830",165000,"186566","0.88","Normal"
"147 02 0 152.00","4026",238000,"271986","0.88","Normal"
"091 15 0 102.00","2526",395000,"448384","0.88","Normal"
"072 04 0 164.00","7328",212000,"240699","0.88","Normal"
"033 15 0 010.02","6930",179900,"205363","0.88","Normal"
"176 01 0 081.00","6328",127500,"145587","0.88","Normal"
"094 02 0 214.00","2328",210000,"238504","0.88","Normal"
"041 04 0 024.00","6828",155000,"175820","0.88","Normal"
"096 11 0 206.00","4131",117900,"134317","0.88","Normal"
"059 05 0 128.00","3533",95000,"108406","0.88","Normal"
"095 03 0 054.00","4130",146000,"165917","0.88","Normal"
"096 15 0 009.00","4131",118000,"134317","0.88","Normal"
"092 04 0 177.00","326",217500,"246853","0.88","Normal"
"118 10 0 133.00","3726",395000,"448188","0.88","Normal"
"091 10 0 255.00","3329",135000,"153487","0.88","Normal"
"033 06 0 040.00","6828",155000,"175820","0.88","Normal"
"082 12 0 159.00","1926",195500,"222213","0.88","Normal"
"082 08 0 283.00","1926",195000,"222213","0.88","Normal"
"147 16 0 093.00","3927",124000,"141184","0.88","Normal"
"033 14 0 016.00","6930",179900,"205363","0.88","Normal"
"075 10 0 051.00","6233",122500,"139410","0.88","Normal"
"076 05 0 129.00","6229",137000,"155407","0.88","Normal"
"091 02 0 205.00","1226",222000,"251441","0.88","Normal"
"148 10 0 066.00","3927",124900,"141184","0.88","Normal"
"129 07 0 028.00","4430",460000,"523006","0.88","Normal"
"032 09 0 049.00","6828",154000,"175820","0.88","Normal"
"120 05 0 106.00","3027",135000,"153984","0.88","Normal"
"026 07 0 021.00","9328",133400,"151681","0.88","Normal"
"051 02 0 039.00","6942",163900,"186907","0.88","Normal"
"115 02 0 045.00","4426",305000,"347891","0.88","Normal"
"102 04 0 119.00","3328",165000,"188318","0.88","Normal"
"131 15 0 056.00","3728",505051,"573374","0.88","Normal"
"073 06 0 003.00","7329",190000,"216675","0.88","Normal"
"120 06 0 006.00","3026",89900,"102347","0.88","Normal"
"116 13 0 147.00","4331",628560,"716866","0.88","Normal"
"136 13 0 134.00","6028",116000,"132146","0.88","Normal"
"069 11 0 066.00","3530",150000,"170233","0.88","Normal"
"094 02 0 200.00","2328",210000,"238504","0.88","Normal"
"091 05 0 196.00","3329",134900,"153487","0.88","Normal"
"083 08 0 211.00","3629",206000,"234542","0.88","Normal"
"136 11 0 060.00","6026",144450,"163435","0.88","Normal"
"118 13 0 086.00","3726",395000,"448188","0.88","Normal"
"103 02 0 132.00","3330",180000,"203755","0.88","Normal"
"026 06 0 045.00","9328",135000,"151681","0.89","Normal"
"148 08 0 238.00","3827",105000,"118022","0.89","Normal"
"071 11 0 171.00","3426",149900,"168290","0.89","Normal"
"148 05 0 097.00","3927",125000,"141184","0.89","Normal"
"108 03 0 209.00","4135",81000,"90713","0.89","Normal"
"052 13 0 049.00","4126",429900,"485693","0.89","Normal"
"072 11 0 089.00","3627",173000,"193530","0.89","Normal"
"149 09 0 186.00","3827",105000,"118022","0.89","Normal"
"095 11 0 046.00","4130",147000,"165917","0.89","Normal"
"133 01 0 076.00","3179",130000,"145798","0.89","Normal"
"108 02 0 014.00","4131",120000,"134317","0.89","Normal"
"115 11 0 077.00","4430",464900,"523006","0.89","Normal"
"119 01 0 102.00","3130",130000,"145811","0.89","Normal"
"106 14 0 094.00","3132",107000,"120464","0.89","Normal"
"129 15 0 133.00","4326",260000,"292087","0.89","Normal"
"108 16 0 169.00","4132",124500,"140536","0.89","Normal"
"058 11 0 181.00","3532",112000,"125687","0.89","Normal"
"083 11 0 042.00","2726",256000,"288925","0.89","Normal"
"104 16 0 164.00","2226",625000,"702381","0.89","Normal"
"083 04 0 230.00","3626",200000,"223658","0.89","Normal"
"118 04 0 141.00","3127",225000,"252002","0.89","Normal"
"082 03 0 419.00","2026",175000,"197491","0.89","Normal"
"061 11 0 056.00","7332",178500,"199703","0.89","Normal"
"059 05 0 094.00","3533",97000,"108406","0.89","Normal"
"119 06 0 163.00","3130",130000,"145811","0.89","Normal"
"091 05 0 231.00","3329",136900,"153487","0.89","Normal"
"116 13 0 038.00","4429",550000,"618787","0.89","Normal"
"119 06 0 029.00","3130",130000,"145811","0.89","Normal"
"072 16 0 056.00","7331",190000,"213869","0.89","Normal"
"071 15 0 446.00","2026",175000,"197491","0.89","Normal"
"060 16 0 199.00","4828",103900,"117325","0.89","Normal"
"108 15 0 050.00","4132",124900,"140536","0.89","Normal"
"104 13 0 251.00","3246",599000,"672000","0.89","Normal"
"091 15 0 171.00","2526",399900,"448384","0.89","Normal"
"147 05 0 061.00","4026",241250,"271986","0.89","Normal"
"116 10 0 098.00","9026",1275000,"1426267","0.89","Normal"
"161 02 0 158.00","4028",175000,"197237","0.89","Normal"
"104 16 0 178.00","2226",627500,"702381","0.89","Normal"
"163 02 0 076.00","4271",125000,"140598","0.89","Normal"
"150 10 0 041.00","6028",118000,"132146","0.89","Normal"
"119 01 0 306.00","3130",130500,"145811","0.89","Normal"
"071 16 0 066.00","3426",150000,"168290","0.89","Normal"
"119 06 0 002.00","3130",130000,"145811","0.89","Normal"
"105 13 0 185.00","1626",430000,"485564","0.89","Normal"
"072 09 0 248.00","3628",185000,"208757","0.89","Normal"
"107 14 0 083.00","3026",91000,"102347","0.89","Normal"
"117 04 0 043.00","2226",627600,"702381","0.89","Normal"
"082 04 0 104.00","2026",175000,"197491","0.89","Normal"
"130 02 0 157.00","9026",1275000,"1426267","0.89","Normal"
"103 06 0 018.00","3332",280000,"314174","0.89","Normal"
"075 11 0 257.00","6239",84900,"94926","0.89","Normal"
"051 04 0 116.00","6927",103500,"116061","0.89","Normal"
"103 06 0 069.00","3339",225000,"252851","0.89","Normal"
"092 04 0 094.00","326",219000,"246853","0.89","Normal"
"090 12 0 330.00","3328",167500,"188318","0.89","Normal"
"134 01 0 032.00","3027",136700,"153984","0.89","Normal"
"072 09 0 086.00","3628",185000,"208757","0.89","Normal"
"165 14 0 067.00","6328",130000,"145587","0.89","Normal"
"150 05 0 064.00","6028",118000,"132146","0.89","Normal"
"108 16 0 315.00","4132",124900,"140536","0.89","Normal"
"103 12 0 010.00","2626",615000,"689119","0.89","Normal"
"043 06 0 185.00","6950",100000,"112923","0.89","Normal"
"133 11 0 045.00","3926",118000,"132656","0.89","Normal"
"086 00 0 281.00","6229",138400,"155407","0.89","Normal"
"041 00 0 062.04","6829",120500,"135050","0.89","Normal"
"091 08 0 178.00","1226",225000,"251441","0.89","Normal"
"133 12 0 081.00","3926",118000,"132656","0.89","Normal"
"130 08 0 008.00","3229",860000,"970875","0.89","Normal"
"150 05 0 237.00","6028",118000,"132146","0.89","Normal"
"158 10 0 027.00","6528",579500,"651742","0.89","Normal"
"148 09 0 120.00","3927",125000,"141184","0.89","Normal"
"117 01 0 023.00","3226",525000,"590033","0.89","Normal"
"034 13 0 215.00","6950",100000,"112923","0.89","Normal"
"161 03 0 146.00","4028",176000,"197237","0.89","Normal"
"131 07 0 178.00","3728",512500,"573374","0.89","Normal"
"145 14 0 063.00","9226",750000,"844165","0.89","Normal"
"147 11 0 054.00","4028",176000,"197237","0.89","Normal"
"071 15 0 246.00","3426",150000,"168290","0.89","Normal"
"096 09 0 023.00","4130",148000,"165917","0.89","Normal"
"148 09 0 049.00","3927",125000,"141184","0.89","Normal"
"156 05 0 006.00","6737",189000,"211174","0.89","Normal"
"053 12 0 142.00","6231",152739,"171226","0.89","Normal"
"095 05 0 025.00","4129",135000,"151691","0.89","Normal"
"072 16 0 226.00","3626",200000,"223658","0.89","Normal"
"033 16 0 131.00","6929",121500,"136552","0.89","Normal"
"133 08 0 162.00","3926",118000,"132656","0.89","Normal"
"053 03 0 042.00","6226",120500,"135658","0.89","Normal"
"150 07 0 474.00","4290",76200,"85236","0.89","Normal"
"115 02 0 084.00","4426",310000,"347891","0.89","Normal"
"071 11 0 049.00","3426",150000,"168290","0.89","Normal"
"026 07 0 093.00","9328",134900,"151681","0.89","Normal"
"103 06 0 187.00","3332",278500,"314174","0.89","Normal"
"115 04 0 010.00","4426",310000,"347891","0.89","Normal"
"083 06 0 330.00","2326",325000,"365735","0.89","Normal"
"075 04 0 093.00","6228",128000,"143937","0.89","Normal"
"084 05 0 009.00","3629",208000,"234542","0.89","Normal"
"053 16 0 234.00","6231",152500,"171226","0.89","Normal"
"165 13 0 003.00","6328",129000,"145587","0.89","Normal"
"096 10 0 231.00","4131",120000,"134317","0.89","Normal"
"083 02 0 308.00","2726",258000,"288925","0.89","Normal"
"053 12 0 256.00","6231",152000,"171226","0.89","Normal"
"095 12 0 140.00","4130",146900,"165917","0.89","Normal"
"129 12 0 054.00","4326",260000,"292087","0.89","Normal"
"060 07 0 048.00","4829",122000,"137362","0.89","Normal"
"083 13 0 369.00","2326",325000,"365735","0.89","Normal"
"102 07 0 083.00","3328",166800,"188318","0.89","Normal"
"103 04 0 111.00","2526",400000,"448384","0.89","Normal"
"146 12 0 009.00","4026",242000,"271986","0.89","Normal"
"083 01 0 166.00","3628",185000,"208757","0.89","Normal"
"131 04 0 178.00","3727",550000,"617802","0.89","Normal"
"118 14 0 008.00","3726",400000,"448188","0.89","Normal"
"159 02 0 057.00","9226",755000,"844165","0.89","Normal"
"083 03 0 220.00","3626",198000,"223658","0.89","Normal"
"083 01 0 447.00","3628",186100,"208757","0.89","Normal"
"082 03 0 262.00","2026",175000,"197491","0.89","Normal"
"150 03 0 075.00","6027",123900,"139199","0.89","Normal"
"120 05 0 181.00","3027",137500,"153984","0.89","Normal"
"084 01 0 138.00","3626",200000,"223658","0.89","Normal"
"117 12 0 141.00","3727",550000,"617802","0.89","Normal"
"083 04 0 185.00","3626",199900,"223658","0.89","Normal"
"148 08 0 154.00","3827",105000,"118022","0.89","Normal"
"091 07 0 172.00","1226",225000,"251441","0.89","Normal"
"116 07 0 105.00","9026",1275000,"1426267","0.89","Normal"
"083 06 0 328.00","2326",325000,"365735","0.89","Normal"
"082 07 0 269.00","2026",175000,"197491","0.89","Normal"
"144 00 0 053.00","9226",750000,"844165","0.89","Normal"
"095 04 0 234.00","4130",147000,"165917","0.89","Normal"
"150 03 0 464.00","4291",117900,"133126","0.89","Normal"
"072 08 0 230.00","7330",182500,"203936","0.89","Normal"
"083 04 0 155.00","3626",199000,"223658","0.89","Normal"
"147 14 0 091.00","4028",175000,"197237","0.89","Normal"
"118 13 0 117.00","3726",400000,"448188","0.89","Normal"
"147 15 0 198.00","4028",175000,"197237","0.89","Normal"
"132 05 0 147.00","9528",525000,"589973","0.89","Normal"
"150 07 0 200.00","6027",123700,"139199","0.89","Normal"
"104 01 0 115.00","1126",335000,"377736","0.89","Normal"
"117 02 0 174.00","3226",528000,"590033","0.89","Normal"
"073 01 0 193.00","7329",193000,"216675","0.89","Normal"
"161 02 0 095.00","4028",176000,"197237","0.89","Normal"
"104 01 0 114.00","1126",335000,"377736","0.89","Normal"
"074 12 0 167.00","6233",124000,"139410","0.89","Normal"
"083 01 0 256.00","3628",185000,"208757","0.89","Normal"
"129 07 0 059.00","4430",465000,"523006","0.89","Normal"
"103 06 0 063.00","3339",224000,"252851","0.89","Normal"
"050 11 0 042.00","4827",97500,"109132","0.89","Normal"
"091 16 0 051.00","2526",399900,"448384","0.89","Normal"
"050 14 0 219.00","4827",97000,"109132","0.89","Normal"
"102 16 0 090.00","4427",597900,"674944","0.89","Normal"
"096 05 0 157.00","4130",148000,"165917","0.89","Normal"
"133 13 0 115.00","4026",242000,"271986","0.89","Normal"
"061 04 0 007.00","7326",200000,"225910","0.89","Normal"
"060 13 0 123.00","3535",66000,"74459","0.89","Normal"
"073 09 0 020.00","7329",192900,"216675","0.89","Normal"
"150 07 0 160.00","6027",124000,"139199","0.89","Normal"
"094 01 0 073.00","2328",213000,"238504","0.89","Normal"
"083 03 0 170.00","3627",173100,"193530","0.89","Normal"
"065 09 0 043.00","6228",128500,"143937","0.89","Normal"
"091 11 0 116.00","1226",225000,"251441","0.89","Normal"
"061 04 0 047.00","7326",200000,"225910","0.89","Normal"
"148 01 0 030.00","3927",125000,"141184","0.89","Normal"
"147 14 0 131.00","4028",175000,"197237","0.89","Normal"
"083 01 0 211.00","3628",185000,"208757","0.89","Normal"
"071 15 0 468.00","2026",175000,"197491","0.89","Normal"
"103 12 0 213.00","2626",614500,"689119","0.89","Normal"
"119 01 0 137.00","3130",130000,"145811","0.89","Normal"
"065 05 0 027.00","6228",128750,"143937","0.89","Normal"
"091 10 0 224.00","3329",136000,"153487","0.89","Normal"
"061 15 0 346.00","7328",215000,"240699","0.89","Normal"
"080 08 0 160.00","3536",84000,"94074","0.89","Normal"
"071 16 0 063.00","3426",150000,"168290","0.89","Normal"
"071 16 0 385.00","3426",150000,"168290","0.89","Normal"
"086 12 0 117.00","6229",138650,"155407","0.89","Normal"
"071 02 0 037.00","3527",154000,"172379","0.89","Normal"
"071 02 0 040.00","3527",154000,"172379","0.89","Normal"
"061 03 0 198.00","7326",202000,"225910","0.89","Normal"
"149 13 0 020.00","3827",105000,"118022","0.89","Normal"
"050 15 0 108.00","4827",97000,"109132","0.89","Normal"
"147 06 0 136.00","4028",174900,"197237","0.89","Normal"
"161 07 0 069.00","4028",176500,"197237","0.89","Normal"
"081 14 0 175.00","226",98000,"109880","0.89","Normal"
"050 03 0 034.00","6829",120000,"135050","0.89","Normal"
"042 15 0 134.00","6942",165900,"186907","0.89","Normal"
"096 15 0 051.00","4131",120000,"134317","0.89","Normal"
"119 06 0 219.00","3130",129900,"145811","0.89","Normal"
"156 00 0 080.00","6734",286000,"320260","0.89","Normal"
"164 13 0 209.00","6333",146500,"165066","0.89","Normal"
"118 02 0 127.00","1626",432000,"485564","0.89","Normal"
"097 09 0 019.00","4131",119500,"134317","0.89","Normal"
"161 07 0 114.00","4028",175500,"197237","0.89","Normal"
"162 04 0 028.00","3928",108000,"121911","0.89","Normal"
"080 08 0 030.00","3536",84000,"94074","0.89","Normal"
"071 12 0 199.00","3426",150000,"168290","0.89","Normal"
"147 06 0 062.00","4026",243000,"271986","0.89","Normal"
"150 10 0 112.00","6028",118000,"132146","0.89","Normal"
"098 02 0 018.00","6235",174000,"196494","0.89","Normal"
"147 06 0 024.00","4026",242000,"271986","0.89","Normal"
"026 09 0 074.00","9326",142000,"159738","0.89","Normal"
"119 02 0 159.00","3130",129300,"145811","0.89","Normal"
"116 09 0 011.00","4429",550000,"618787","0.89","Normal"
"073 13 0 117.00","3626",200000,"223658","0.89","Normal"
"061 04 0 022.00","7326",200000,"225910","0.89","Normal"
"132 05 0 069.00","3727",550000,"617802","0.89","Normal"
"161 10 0 015.00","4028",176000,"197237","0.89","Normal"
"131 02 0 173.00","3727",550000,"617802","0.89","Normal"
"083 09 0 156.00","2326",325000,"365735","0.89","Normal"
"095 02 0 009.00","4129",135000,"151691","0.89","Normal"
"160 12 0 125.00","4027",310000,"348261","0.89","Normal"
"162 03 0 287.00","3928",108900,"121911","0.89","Normal"
"130 03 0 096.00","9026",1270000,"1426267","0.89","Normal"
